order_date,invoice_no,customer_id,customer,product_id,product,category,segment,quantity,unit_cost,unit_price,revenue,cost,margin,ship_date
2026-08-19,70,216,Radiant Maintainers of Harborhaven,8,Bright Party Napkins,paper & tissue,segA,3,50,68,204,150,54,2026-08-20
2026-08-19,70,216,Radiant Maintainers of Harborhaven,9,Fresh Kitchen Towels,paper & tissue,segA,5,33,46.86,234.3,165,69.3,2026-08-20
,70,216,Radiant Maintainers of Harborhaven,10,Pristine 2-Ply Toilet Paper,paper & tissue,segA,1,26,37.96,,26,11.96,2026-08-20
2026-08-19,70,216,Radiant Maintainers of Harborhaven,12,Immaculate Roll Paper Towels,paper & tissue,segA,3,44,58.08,174.24,132,42.24,2026-08-20
19/08/2026,70,216,Radiant Maintainers of Harborhaven,23,Dazzling Roll Paper Towels,paper & tissue,,2,40,60,120,80,40,2026-08-20
2026-08-19,70,216,Radiant Maintainers of Harborhaven,25,Dazzling Binder Clips,  office products ,segA,4,45,69.75,279,180,99,2026-08-20
2026-08-19,70,216,Radiant Maintainers of Harborhaven,28,Immaculate Binder Clips,office products,segA,2,29,40.31,80.62,58,22.62,2026-08-20
2026-08-19,70,216,Radiant Maintainers of Harborhaven,32,Bright Desk Organizers,  office products ,segA,2,44,60.72,121.44,88,33.44,2026-08-20
2026-08-19,70,216,Radiant Maintainers of Harborhaven,37,Bright Recycled Paper,  office products ,segA,2,24,35.52,71.04,48,23.04,20/08/2026
2026-08-19,70,216,Radiant Maintainers of Harborhaven,44,Gleaming Recycled Paper,office products,segA,30,34,44.2,1326,1020,306,2026-08-20
2026-08-19,70,216,  Radiant Maintainers of Harborhaven ,47,Immaculate Staplers,office products,segA,1,24,37.92,37.92,24,13.92,
2026-08-19,70,216,Radiant Maintainers of Harborhaven,54,Dazzling Floor Cleaner,cleaning supplies,seAg,8,45,67.5,540,360,180,2026-08-20
2026-08-19,70,216,Radiant Maintainers of Harborhaven,61,Pristine Degreaser,cleaning supplies,segA,3,50,86,258,150,108,2026-08-20
2026-08-19,70,216,  Radiant Maintainers of Harborhaven ,,Bright Glass Cleaner,cleaning supplies,segA,1,32,58.56,58.56,32,26.56,
2026-08-19,71,249,Glossy Custodians of Maplefield,1,Sleek Party Napkins,paper & tissue,segA,6,29,,238.38,174,64.38,2026-09-03
2026-08-19,71,249,Glossy Custodians of Maplefield,3,Sparkling Party Napkins,paper & tissue,segA,4,21,27.3,109.2,84,25.2,2026-09-03
2026-08-19,71,249,Glossy Custodians of Maplefield,5,Polished Kitchen Towels,paper & tissue,segA,5,35,47.25,236.25,175,61.25,2026-09-03
2026-08-19,71,249,Glossy Custodians of Maplefield,8,Bright Party Napkins,paper & tissue,segA,18,50,60,1080,900,180,2026-09-03
2026-08-19,71,249,Glossy Custodians of Maplefield,9,Fresh Kitchen Towels,paper & tissue,segA,3,33,45.21,135.63,99,36.63,2026-09-03
2026-08-19,71,249,Glossy Custodians of Maplefield,11,,paper & tissue,segA,1,21,29.4,29.4,21,8.4,2026-09-03
,71,249,Glossy Custodians of Maplefield,14,,paper & tissue,segA,6,20,29,174,120,54,2026-09-03
2026-08-19,71,249,Glossy Custodians of Maplefield,15,Sparkling 2-Ply Toilet Paper,paper & tissue,segA,5,43,61.92,309.6,215,94.6,2026-09-03
2026-08-19,71,249,Glossy Custodians of Maplefield,20,Gleaming Roll Paper Towels,paper & tissue,segA,50,28,33.6,1680,1400,280,2026-09-03
2026-08-19,71,249,Glossy Custodians of Maplefield,23,Dazzling Roll Paper Towels,paper & tissue,segA,3,40,52,156,120,36,2026-09-03
2026-08-19,71,249,Glossy Custodians of Maplefield,40,Immaculate Markers,office products,sgeB,1,34,47.94,47.94,34,,2026-09-03
2026-08-19,71,249,  Glossy Custodians of Maplefield ,56,Pristine Citrus Cleaner,,segD,1,48,100.32,100.32,48,52.32,2026-09-03
2026-08-19,72,251,Immaculate Suppliers of Riverburg,19,Fresh Party Napkins,paper & tissue,segC,1,45,64.8,64.8,45,19.8,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,26,Radiant Sticky Notes,office products,segA,4,34,49.3,197.2,136,61.2,08/20/2026
2026-08-19,72,251,Immaculate Suppliers of Riverburg,29,,office products,segA,2,37,55.13,110.26,74,36.26,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,41,Dazzling File Folders,office products,segA,10,46,59.8,598,460,138,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,42,Polished Markers,office products,segA,8,28,36.4,291.2,224,67.2,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,43,Fresh Fiel Folders,office products,segA,40,50,63.5,2540,2000,540,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,44,Gleaming Recycled Paper,office products,segA,3,34,45.22,135.66,102,33.66,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,45,Immaculate Staplers,office products,segA,1,,69.5,69.5,50,19.5,08-20-2026
2026-08-19,72,251,Immaculate Suppliers of Riverburg,46,Spotless Desk Organizers,office products,segA,1,33,49.83,49.83,33,16.83,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,55,Spotless Floor Cleaner,cleaning supplies,segA,1,29,54.23,54.23,29,25.23,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,58,,cleaning supplies,,1,31,50.22,50.22,31,19.22,2026-08-20
2026-08-19,,251,Immaculate Suppliers of Riverburg,61,Pristine Degreaser,cleaning supplies,segA,3,,88,264,150,114,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,63,Polished Glass Cleaner,cleaning supplies,segA,1,42,78.12,78.12,42,36.12,2026-08-20
2026-08-19,72,251,,66,Radiant Glass Cleaner,cleaning supplies,segA,1,21,33.6,33.6,21,,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,69,Gleaming Degreaser,  cleaning supplies ,segA,1,27,49.95,49.95,27,22.95,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,74,Pristine Energy Drinks,,segB,1,15,27.45,27.45,15,12.45,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,91,Glossy Microwave Popcorn,  breakroom supplies ,segB,1,29,53.65,,29,24.65,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,100,Dazzling Legal Size Paper,copy paper,segA,4,24,37.44,149.76,96,53.76,2026-08-20
08/19/2026,72,251,,101,Radiant Colored Paper,copy paper,segA,4,60,83.4,333.6,240,93.6,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,109,Immaculate Resume Paper,copy paper,segA,2,31,43.4,86.8,62,24.8,2026-08-20
2026-08-19,72,251,Immaculate Suppliers of Riverburg,112,Sparklnig Letter Size Paper,copy paper,,5,46,71.3,356.5,230,126.5,2026-08-20
2026-08-19,73,254,Fresh Custodians of Cedarville,13,Pristine Party Napkins,paper & tissue,segC,2,45,66.15,132.3,90,42.3,2026-08-20
08/19/2026,73,254,Fresh Custodians of Cdearville,33,,office products,segB,1,26,40.56,40.56,26,14.56,2026-08-20
2026-08-19,73,254,Fresh Custodians of Cedarville,35,Dazzling Staplers,office products,segB,2,27,42.12,84.24,54,30.24,2026-08-20
2026-08-19,73,254,Fresh Custodians of Cedarville,50,Bright Glass Cleaner,cleaning supplies,segC,,23,45.77,45.77,23,22.77,2026-08-20
19/08/2026,73,254,Fresh Custodians of Cedarville,65,Sparkling Citrus Cleaner,cleaning supplies,segC,1,20,39.8,39.8,20,19.8,2026-08-20
2026-08-19,73,254,Fresh Custodians of Cedarville,71,Spotless Glass Cleaner,cleaning supplies,segC,1,31,60.45,60.45,31,29.45,2026-08-20
2026-08-19,74,284,Gleaming Keepers of Gardenburg,50,Bright Glass Cleaner,cleaning supplies,esgC,1,23,39.79,39.79,23,16.79,2026-08-27
2026-08-19,74,284,Gleaming Keepers of Gardenburg,72,,cleaning supplies,,1,23,42.32,42.32,23,19.32,2026-08-27
2026-08-19,74,284,Gleaming Keepers of Gardenburg,76,Immaculate Granola Bars,breakroom supplies,seAg,1,10,21.3,21.3,10,11.3,08-27-2026
08-19-2026,74,284,Gleaming Keepers of Gardenburg,,Glossy Creamers,breakroom supplies,segA,1,,57.51,57.51,27,,2026-08-27
2026-08-19,,284,Gleaming Keepers of Gardenburg,79,Immaculate Microwave Popcorn,breakroom supplies,segA,2,,43.25,86.5,50,36.5,2026-08-27
2026-08-19,74,284,Gleaming Keepers of Gardenburg,81,Polished Stirrers,breakroom supplies,segA,1,22,44.44,44.44,22,22.44,27/08/2026
2026-08-19,74,284,Gleaming Keepers of Gardenburg,88,Gleaming Coffee Beans,breakroom supplies,segA,1,18,32.94,32.94,18,14.94,2026-08-27
2026-08-19,74,284,Gleaming Keepers of Gardenburg,94,Pristine Instant Soups,breakroom supplies,segA,1,7,12.46,12.46,7,5.46,2026-08-27
2026-08-19,74,284,Gleaming Keepers of Gardenburg,105,Pristine Graph Paper,copy paper,segD,,52,88.4,88.4,52,36.4,2026-08-27
2026-08-19,75,289,Spotless Cusotdians of Forestfield,4,Bright Bathroom Tissue,,segB,3,26,36.4,109.2,78,31.2,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,10,Pristine 2-Ply Toilet Paper,paper & tissue,segB,10,26,41.34,413.4,260,153.4,2026-08-20
19/08/2026,75,289,Spotless Custodians of Forestfield,16,Dazzling Bathroom Tissue,paper & tissue,segB,8,42,60.9,487.2,336,151.2,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,25,Dazzling Binder Clips,office products,segA,20,45,59.85,1197,900,297,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,27,Sparkling Sticky Notes,office products,segA,5,43,60.2,301,215,86,2026-08-20
08-19-2026,75,289,Spotless Custodians of Forestfield,32,Bright Desk Organizers,office products,segA,147,44,55,8085,6468,1617,08-20-2026
2026-08-19,75,289,Spotless Custodians of Forestfield,41,Dazzling File Folders,office products,segA,12,46,63.02,756.24,552,204.24,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,42,,office products,segA,14,28,39.48,552.72,392,160.72,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,,Fresh File Folders,office products,segA,32,50,65,2080,1600,,2026-08-20
,75,289,Spotless Custodians of Forestfield,44,Gleaming Recycled Paper,,segA,18,34,48.28,869.04,612,257.04,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,48,Fresh Desk Organizers,office products,segA,12,29,40.02,480.24,348,132.24,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,67,Sleek Citrus Cleaner,cleaning supplies,segA,8,39,68.25,546,,234,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,71,Spotless Glass Cleaner,cleaning supplies,segA,3,31,56.42,169.26,93,76.26,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,73,Spotless Creamers,breakroom supplies,segA,4,18,35.1,140.4,72,68.4,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,74,Pristine Energy Drinks,breakroom supplies,segA,7,15,30.3,212.1,105,107.1,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,79,Immaculate Microawve Popcorn,breakroom supplies,segA,4,25,45,180,100,80,2026-08-20
2026-08-19,,289,Spotless Custodians of Forestfield,82,Pristine Granola Bars,breakroom supplies,segA,4,26,53.82,215.28,104,111.28,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,90,Dazzling Instant Soups,breakroom supplies,segA,8,24,51.12,408.96,192,216.96,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,91,Glossy Microwave Popcorn,breakroom supplies,segA,5,29,54.23,271.15,145,126.15,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,96,Dazzling Disposable Cups,breakroom supplies,segA,6,19,39.9,239.4,114,125.4,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,109,Immaculate Resume Paper,copy paper,segC,4,31,48.67,194.68,124,70.68,2026-08-20
2026-08-19,75,289,Spotless Custodians of Forestfield,113,Polished Recycled Paper,copy paper,esgC,4,36,54.72,218.88,144,74.88,2026-08-20
2026-08-19,75,289,,116,Immaculate Legal Size Paper,copy paper,segC,2,59,97.94,195.88,118,77.88,2026-08-20
2026-08-18,76,5,,1,Sleek Party Napkins,paper & tissue,,1,29,37.7,37.7,29,8.7,2026-08-19
2026-08-18,76,5,,4,Bright Bathroom Tissue,paper & tissue,segA,3,26,35.1,105.3,78,27.3,2026-08-19
2026-08-18,76,5,Radiant Stewards of Cedarton,7,Gleaming Bathroom Tissue,paper & tissue,segA,3,16,23.68,71.04,48,23.04,
18/08/2026,76,5,Radiant Stewards of Cedarton,,Bright Party Napkins,paper & tissue,segA,,50,67.5,67.5,50,17.5,2026-08-19
08-18-2026,,5,,10,Pristine 2-Ply Toilet Paper,paper & tissue,segA,4,26,34.32,137.28,104,33.28,2026-08-19
2026-08-18,76,5,Radiant Stewards of Cedarton,11,,paper & tissue,segA,2,21,28.77,57.54,42,15.54,08-19-2026
2026-08-18,76,5,Radiant Stewards of Cedarton,12,Immaculate Roll Paper Towels,paper & tissue,segA,2,44,65.12,,88,42.24,2026-08-19
2026-08-18,76,5,Radiant Stewards of Cedarton,13,Pristine Party Napkins,paper & tissue,segA,3,45,64.8,194.4,135,59.4,2026-08-19
18/08/2026,76,5,Radiant Stewards of Cedarton,22,Sparkling Pocket Tissues,paper & tissue,segA,4,41,57.4,229.6,164,65.6,2026-08-19
2026-08-18,76,5,Radiant Stewards of Cedarton,58,Spotless Floor Cleaner,cleaning supplies,segD,1,31,65.41,65.41,31,,2026-08-19
2026-08-18,76,5,Radiant Stewards of Cedarton,84,Sparkling Creamers,breakroom supplies,segD,1,18,41.94,41.94,18,23.94,2026-08-19
08-18-2026,77,8,Spotless Custodians of Cedarwood,24,Sparkling Pocket Tissues,paper & tissue,segD,1,18,28.44,28.44,18,10.44,
2026-08-18,77,8,Spotless Custodians of Cedarwood,27,Sparkling Sticky Notes,office products,segC,1,,63.21,,43,20.21,2026-09-02
18/08/2026,77,8,Spotless Custodians of Cedarwood,78,Glossy Creamers,breakroom supplies,segA,7,27,49.68,347.76,189,158.76,
2026-08-18,78,28,Pristine Keepers of Lakeridge,11,Fresh Lunch Napkins,paper & tissue,segC,6,21,31.92,191.52,126,65.52,08-19-2026
2026-08-18,78,28,Pristine Keepers of Lakeridge,12,Immaculate Roll Paper Towels,paper & tissue,segC,6,44,63.8,382.8,264,118.8,19/08/2026
08/18/2026,,28,Pristine Keepers of Lakeridge,18,Pristine Lunch Napkins,paper & tissue,segC,5,20,29.4,147,100,47,2026-08-19
2026-08-18,78,28,Pristine Keepers of Lakeridge,20,Gleaming Roll Paper Towels,paper & tissue,segC,2,28,40.88,81.76,56,25.76,2026-08-19
2026-08-18,78,28,Pristine Keepers of Lakeridge,50,Bright Glass Cleaner,,,14,23,38.87,544.18,322,222.18,2026-08-19
2026-08-18,78,28,Pristine Keepers of Lakeridge,51,Bright Glass Cleaner,claening supplies,segA,13,26,45.24,588.12,338,250.12,2026-08-19
2026-08-18,78,28,Pristine Keepers of Lakeridge,66,Radiant Glass Cleaner,cleaning supplies,segA,14,21,34.44,482.16,294,188.16,2026-08-19
2026-08-18,78,28,,72,Gleaming Glass Cleaner,cleaning supplies,sgeA,14,23,42.09,589.26,322,267.26,2026-08-19
2026-08-18,78,28,Pristine Keepers of Lakeridge,87,Glossy Tea Selection,breakroom supplies,segB,2,11,21.67,43.34,22,21.34,2026-08-19
08/18/2026,79,30,Fresh Facilities of Forestville,11,  Fresh Lunch Napkins ,paper & tissue,segB,1,21,30.87,30.87,21,9.87,2026-08-19
2026-08-18,79,30,Fresh Facilities of Forestville,14,Spotless Pocket Tissues,paper & tissue,segB,2,20,30.4,60.8,40,20.8,2026-08-19
2026-08-18,79,30,Fresh Facilities of Forestville,29,Dazzling Paper Clips,office products,segA,4,37,55.5,222,,74,2026-08-19
08/18/2026,79,30,Fresh Facilities of Forestville,32,Bright Desk Organizers,office products,segA,1,,61.16,61.16,44,17.16,2026-08-19
2026-08-18,79,30,Fresh Facilities of Forestville,34,Radiant Staplers,office products,segA,1,,35.28,35.28,24,11.28,2026-08-19
2026-08-18,79,30,Fresh Facilities of Forestville,44,Gleaming Recycled Paper,office products,esgA,4,34,44.2,176.8,136,40.8,2026-08-19
2026-08-18,79,30,Fresh Facilities of Forestville,84,Sparkling Creamers,breakroom supplies,segB,1,18,35.1,35.1,18,17.1,2026-08-19
2026-08-18,80,41,Sleek Providers of Canyoncrest,40,Immaculate Markers,,segB,1,34,57.12,57.12,34,23.12,2026-08-19
2026-08-18,80,41,  Sleek Providers of Canyoncrest ,42,Polished Markers,office products,segB,1,28,40.88,40.88,28,12.88,19/08/2026
2026-08-18,80,41,Sleek Providers of Canyoncrest,44,Gleaming Recycled Paper,office products,segB,2,34,48.28,96.56,68,28.56,2026-08-19
2026-08-18,80,41,Sleek Providers of Canyoncrest,46,Spotless Desk Organizers,office products,segB,1,33,55.44,55.44,33,22.44,2026-08-19
2026-08-18,80,41,Sleek Providers of Canyoncrest,,Glossy Glass Cleaner,cleaning supplies,segA,3,36,61.92,185.76,108,77.76,19/08/2026
2026-08-18,80,41,Sleek Providers of Canyoncrest,55,Spotless Floor Cleaner,cleaning supplies,segA,2,29,52.49,104.98,58,46.98,2026-08-19
2026-08-18,,41,Sleek Providers of Canyoncrest,59,Spotless All-Purpose Cleaner,cleaning supplies,segA,,47,77.55,232.65,141,91.65,2026-08-19
,80,41,Sleek Providers of Canyoncrest,65,Sparkling Citrus Cleaner,cleaning supplies,segA,1,20,36.6,36.6,20,16.6,2026-08-19
2026-08-18,80,41,Sleek Providers of Canyoncrest,67,Sleek Citrus Cleaner,cleaning supplies,  segA ,1,39,65.52,65.52,39,26.52,2026-08-19
2026-08-18,80,41,Sleek Providers of Canyoncrest,77,Sleek Disposable Cups,breakroom supplies,segD,1,25,59.75,59.75,25,34.75,2026-08-19
2026-08-18,80,41,Sleek Providers of Canyoncrest,102,Sleek Resume Paper,copy paper,segD,,26,46.8,46.8,26,20.8,2026-08-19
2026-08-18,81,53,Glossy Maintainers of Canyonville,87,Glossy Tea Selection,breakroom supplies,  segC ,1,11,20.79,20.79,11,9.79,2026-08-19
2026-08-18,81,53,Glossy Maintainers of Canyonville,106,Sleek Resume Paper,copy paper,segC,5,48,74.4,372,240,,08-19-2026
2026-08-18,81,53,Glossy Maintainers of Canyonville,114,Glossy Recycled Paper,copy paper,segC,2,32,46.72,93.44,64,29.44,2026-08-19
2026-08-18,82,61,Glossy Maintainers of Cedarville,26,Radiant Sticky Notes,office products,segA,24,34,49.98,1199.52,816,383.52,
2026-08-18,82,61,Glossy Maintainers of Cedarville,27,Sparkling Sticky Notes,office products,  segA ,18,43,67.08,1207.44,774,433.44,2026-09-02
2026-08-18,82,61,Glossy Maintainers of Cedarville,28,Immaculate Binder Clips,office products,segA,18,29,40.02,720.36,522,,2026-09-02
2026-08-18,82,61,Glossy Maintainers of Cedarville,36,Glossy Staplers,office products,segA,18,50,71.5,1287,900,387,2026-09-02
2026-08-18,82,61,Glossy Maintainers of Cedarville,42,,office products,segA,41,28,40.6,1664.6,1148,516.6,2026-09-02
2026-08-18,82,61,Glossy Maintainers of Cedarville,48,Fresh Desk Organizers,office products,segA,46,29,44.95,2067.7,1334,733.7,2026-09-02
2026-08-18,82,61,Glossy Maintainers of Cedarville,81,Polished Stirrers,,segB,3,,44.88,134.64,66,68.64,2026-09-02
2026-08-18,82,,Glossy Maintainers of Cedarville,84,Sparkling Creamers,breakroom supplies,segB,3,18,37.8,113.4,54,59.4,02/09/2026
2026-08-18,82,61,Glossy Maintainers of Cedarville,113,,copy paper,segB,14,36,52.2,730.8,504,226.8,09-02-2026
2026-08-18,82,61,Glossy Maintainers of Cedarville,115,Polished Glossy Photo Paper,copy paper,segB,17,59,96.17,1634.89,1003,631.89,2026-09-02
2026-08-18,83,67,Sleek Suppliers of Gardenwood,6,Pristine Bathroom Tissue,paper & tissue,segB,1,19,28.69,28.69,19,9.69,2026-08-19
08-18-2026,83,67,Sleek Suppliers of Gardenwood,26,Radiant Sticky Notes,office products,segA,2,,50.66,101.32,68,33.32,2026-08-19
08/18/2026,83,67,Sleek Suppliers of Gardenwood,30,Immaculate Markers,office products,segA,1,28,41.72,41.72,28,13.72,2026-08-19
2026-08-18,83,67,Sleek Suppliers of Gardenwood,33,Dazzling File Folders,office products,esgA,1,26,39.26,39.26,26,13.26,2026-08-19
2026-08-18,83,67,Sleek Suppliers of Gardenwood,43,Fresh File Folders,office products,segA,3,50,79.5,238.5,150,88.5,2026-08-19
2026-08-18,83,67,Sleek Suppliers of Gardenwood,119,Immaculate Letter Size Paper,copy paper,segC,1,44,72.16,72.16,44,28.16,2026-08-19
2026-08-18,84,69,Dazzling Suppliers of Lakewood,2,Glossy Party Napkins,paper & tissue,segA,2,29,,83.52,58,25.52,2026-09-02
2026-08-18,84,69,Dazzling Suppliers of Lakewood,24,Sparkling Pocket Tissues,paper & tissue,segA,3,18,23.4,70.2,54,16.2,2026-09-02
2026-08-18,84,69,Dazzling Suppliers of Lakewood,78,  Glossy Creamers ,breakroom supplies,segA,1,27,46.71,46.71,27,,09/02/2026
2026-08-18,84,69,Dazzling Suppliers of Lakewood,88,  Gleaming Coffee Beans ,breakroom supplies,segA,21,18,27,567,378,189,2026-09-02
2026-08-18,84,69,Dazzling Suppliers of Lakewood,95,Bright Disposable Cups,breakroom supplies,segA,51,13,19.5,994.5,663,331.5,2026-09-02
2026-08-18,85,87,Sleek Cleaners of Harborcrest,27,Sparkling Sticky Notes,office products,segA,14,43,66.65,933.1,602,331.1,2026-09-02
2026-08-18,85,87,Sleek Cleaners of Harborcrest,28,Immaculate Binder Clips,office products,segA,9,29,44.95,404.55,261,143.55,2026-09-02
2026-08-18,85,87,Sleek Cleaners of Harborcrest,31,Polished Highlighters,office products,segA,7,17,26.18,183.26,119,64.26,2026-09-02
2026-08-18,85,87,Sleek Cleaners of Harborcrest,34,Radiant Staplers,office products,segA,10,24,34.56,345.6,240,105.6,2026-09-02
2026-08-18,85,87,Sleek Cleaners of Harborcrest,41,Dazzling File Folders,office products,segA,24,46,72.22,1733.28,1104,629.28,2026-09-02
2026-08-18,85,87,Sleek Cleaners of Harborcrest,42,Polished Markers,office products,segA,11,28,42.84,471.24,308,163.24,2026-09-02
2026-08-18,85,87,Sleek Cleaners of Harborcrest,44,Gleaming Recycle dPaper,,segA,,34,46.24,277.44,204,73.44,2026-09-02
08-18-2026,85,87,Sleek Cleaners of Harborcrest,47,Immaculate Staplers,office products,segA,8,24,34.08,272.64,192,80.64,2026-09-02
2026-08-18,85,87,  Sleek Cleaners of Harborcrest ,55,Spotless Floor Cleaner,cleaning supplies,segA,9,29,54.52,490.68,261,229.68,2026-09-02
2026-08-18,86,,Bright Maintainers of Mountridge,27,Sparkling Sticky Notes,office products,segA,12,43,51.17,614.04,516,,2026-08-19
